concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords
Einstein was awarded the Nobel Prize in Physics in 1921.,Albert Einstein,0.9989841407347352,0.0,1.0,0.9989841407347352,-1.0618439744123154,0.6081736881341931,0.0019106366724558244,-6.260318756103516,0.6837553620620479,-0.38691581785678864,2.89169829371365,0.11387188126062332,2.8968109421064288,3.209778710691352,-19.113191539421678,-4.505022449214139,-1.0952143579987543,0.6622942976706928,0.0019106366724558244,-6.260318756103516,0.8073096581013157,-0.2147643268108368,2.9898235072916974,0.12682750285465577,3.673304759915579,1.8649275714760887,-15.33300101198256,-4.097916892706919
Einstein received the Nobel Prize for his explanation of the photoelectric effect.,Albert Einstein,0.0258666780599289,0.970639850752968,0.0,0.970639850752968,-1.2596617098349858,0.5912369167017771,0.0015857266952816603,-6.446712493896484,0.6333644540628814,-0.45670926570892334,3.5242290736509645,0.12211705808542639,3.694994175318346,2.8257382345814825,-21.41424906719476,-5.193718282195792,-1.4310099721098175,0.6068341444552682,0.0015857266952816603,-6.446712493896484,0.76807592289726,-0.26386669278144836,4.182921693507894,0.14087175344657277,4.656349856112976,1.6923193205816676,-18.603129637427628,-5.15957983014224
The photoelectric effect is a phenomenon in which electrons are emitted from a material.,Albert Einstein,0.9983588943889194,0.0,1.0,0.9983588943889194,-1.3603508118423633,0.5046389246906082,0.0037274123887527932,-5.592041015625,0.4929520138452223,-0.7075374722480774,3.8975603723238663,0.11791912161430931,2.8630625977455906,3.9677367809951485,-27.207016236847267,-6.0836737770531,-1.4162439273921057,0.5436102595803228,0.0037274123887527932,-5.592041015625,0.561507806235797,-0.577129602432251,4.121610262402187,0.13326634653774994,3.6602910102196806,2.177211113235425,-18.411171056097373,-5.1063400987767364
Electrons are emitted when the material is exposed to light.,Albert Einstein,0.9879999053834624,0.0,1.0,0.9879999053834624,-2.480173049428101,0.35199247017006735,1.3718766122164718e-05,-11.196745872497559,0.26844293778131606,-1.3416873812675476,11.943331025634905,0.10973047317613474,8.865989659526148,2.7648764252777616,-34.722422691993415,-9.279957810870306,-2.999553157296032,0.3060813762569415,1.3718766122164718e-05,-11.196745872497559,0.2562621057145079,-1.404172658920288,20.07656385248315,0.09495399650024591,11.06152663864739,1.9307508326253902,-29.995531572960317,-9.48541993980477
Einstein worked in science.,Albert Einstein,0.985281583588613,0.0,1.0,0.985281583588613,-3.6369202733039856,0.14919771287433256,0.00032232525384815776,-8.039949417114258,0.09354246937455074,-3.3085986375808716,37.97470473876896,0.025058319748678382,6.664544743284729,1.106881329875969,-21.821521639823914,-8.908598904778307,-4.020945763587951,0.1431089820763743,0.00032232525384815776,-8.039949417114258,0.007443571884977536,-4.900404453277588,55.75381082380017,0.029847547842034028,7.1126002288146335,0.798474320730183,-20.10472881793976,-8.991108061222459
Einstein was passionate.,Albert Einstein,0.9591590231499508,0.0,1.0,0.9591590231499508,-4.788998746871949,0.12439561818022474,0.00012390026029077006,-8.996033668518066,0.006438137336922031,-5.045516014099121,120.1809768229437,0.026035875258969027,10.065420833353338,0.7325866311939325,-23.94499373435974,-10.708526742166985,-5.597552001476288,0.10268586288407973,0.00012390026029077006,-8.996033668518066,0.0035123254697713366,-6.243415355682373,269.7652136109368,0.030188276698618795,9.312984214035321,0.40416202855428196,-22.39020800590515,-11.195104002952576
Einstein advocated for social justice.,Albert Einstein,0.9882446869899112,0.0,1.0,0.9882446869899112,-2.853720938321203,0.29035001369188995,8.580740690252289e-05,-9.363405227661133,0.21650084002860043,-1.8164572715759277,17.35222843705478,0.09570857633414248,8.352384771289792,1.4962403997954667,-22.829767506569624,-8.071541708403839,-3.156962630472013,0.2630552562357115,8.580740690252289e-05,-9.363405227661133,0.07355469850834716,-2.6097259521484375,23.499111935845022,0.10342119981942999,8.80993840489187,1.1443132599980004,-22.09873841330409,-8.352538018553247
Einstein advocated for peace.,Albert Einstein,0.9943253539750804,0.0,1.0,0.9943253539750804,-3.096371758197035,0.29000812215451033,8.580765239983445e-05,-9.363402366638184,0.16191915885249844,-1.8206580877304077,22.11755767857013,0.1059266289984381,9.26020133457517,1.1794338606664332,-21.674602307379246,-8.192229638793176,-3.490595197925965,0.2581074191345691,8.580765239983445e-05,-9.363402366638184,0.09261512221382458,-2.789742171764374,32.80546764284406,0.11645748319267905,9.71568338064907,0.8275064584589853,-20.94357118755579,-8.55017713352787
Albert Einstein was a vocal critic of Nazism.,Albert Einstein,0.9981242910449004,0.0,1.0,0.9981242910449004,-1.9480647817677395,0.4643547665608472,3.892690869644534e-05,-10.153824806213379,0.40360014460704247,-0.9073306322097778,7.015098689210594,0.12316801019585001,8.126216040881395,2.13494257026961,-21.428712599445134,-6.4609999484291665,-2.4186739451834,0.42857137881801244,3.892690869644534e-05,-10.153824806213379,0.43125076578390303,-0.8431252837181091,11.230956572081253,0.13525833915410496,10.282578087619315,1.3562053054849579,-19.3493915614672,-6.841042992473608
Albert Einstein was a vocal critic of racism.,Albert Einstein,0.9968057770199322,0.0,1.0,0.9968057770199322,-2.160065688518807,0.39479036333920947,3.892709431485309e-05,-10.153820037841797,0.3618954848143764,-1.0169156193733215,8.671707271360921,0.10894444657373244,8.311030698323936,2.1307897541535845,-21.600656885188073,-6.8307274712992525,-2.788765283501042,0.324080445226564,3.892709431485309e-05,-10.153820037841797,0.33137864393931804,-1.1044936180114746,16.26092976332259,0.10536573401059392,10.465185205595159,1.352054379179973,-19.521356984507293,-7.378379405074296
