concept,title,true_score,false_score,ground_truth,confidence,unc_mean_logprobs,unc_mean_probs,unc_min_prob,unc_min_logprob,unc_median_prob,unc_median_logprobs,unc_PPL,unc_var_prob,unc_var_logprob,unc_entropy,unc_log_likelihood,unc_sqrt_normalized_log_likelihood,unc_mean_logprobs_no_stopwords,unc_mean_probs_no_stopwords,unc_min_prob_no_stopwords,unc_min_logprob_no_stopwords,unc_median_prob_no_stopwords,unc_median_logprobs_no_stopwords,unc_PPL_no_stopwords,unc_var_prob_no_stopwords,unc_var_logprob_no_stopwords,unc_entropy_no_stopwords,unc_log_likelihood_no_stopwords,unc_sqrt_normalized_log_likelihood_no_stopwords
Einstein's explanation led to the development of quantum mechanics.,Albert Einstein,0.9969414143327094,0.0002951393323731,1.0,0.9969414143327094,-2.6996147451414303,0.40215685490501885,2.177512783299271e-05,-10.734742164611816,0.27245865214585807,-1.3002684116363525,14.87400034002443,0.1534116298465299,11.492938665797478,1.6660450418471595,-29.695762196555734,-8.953609188145043,-3.5854524318128824,0.26041757868725274,2.177512783299271e-05,-10.734742164611816,0.08667457448916435,-2.458367109298706,36.06967309537186,0.10679164268560787,12.849341512495812,1.2619302917664443,-28.68361945450306,-10.141190912626746
Einstein provided mathematical evidence for the existence of atoms.,Albert Einstein,0.9983634093773928,1.4715090884223757e-05,1.0,0.9983634093773928,-3.1202682687551713,0.3051002797094882,2.023237355108135e-05,-10.808226585388184,0.04424914064299906,-3.120500087738037,22.652455774233026,0.13115288946333628,9.476560797665067,1.3143982638896232,-31.202682687551714,-9.867154640016743,-4.344144548688616,0.10016857554464918,2.023237355108135e-05,-10.808226585388184,0.025361309707375934,-3.674530506134033,77.02611719456026,0.036371842531453924,8.527927948339238,0.7885793520019346,-30.409011840820312,-11.493526135147
Einstein provided mathematical evidence for the existence of molecules.,Albert Einstein,0.9914373114419532,0.0,1.0,0.9914373114419532,-3.540086240938399,0.30380964600917915,2.023237355108135e-05,-10.808226585388184,0.04439438042855298,-3.116976499557495,34.46989177848966,0.13192322075991014,12.071541466205987,1.258959896973691,-35.40086240938399,-11.194735634788954,-4.94388450895037,0.09832481311563622,2.023237355108135e-05,-10.808226585388184,0.025361309707375934,-3.674530506134033,140.31424423746458,0.03671560522099989,10.659121760146375,0.7331409850860027,-34.60719156265259,-13.08028892130736
Einstein introduced the theory of special relativity.,Albert Einstein,0.9972834666725712,0.0,1.0,0.9972834666725712,-2.170348091450958,0.44489241930132756,0.0003853282808901511,-7.861414909362793,0.19597229898657376,-1.62978196144104,8.761333255212435,0.19149713182423486,5.951291088000719,0.9767237739426154,-19.533132823058622,-6.511044274352874,-2.7380674416020025,0.3302853626424111,0.0003853282808901511,-7.861414909362793,0.04881220407972318,-3.019774913787842,15.457084494867601,0.18061831956519647,6.19202833978269,0.7207646506611198,-19.16647209121402,-7.2442455234017675
The theory of special relativity showed that time is relative.,Albert Einstein,0.9939852040479316,0.0,1.0,0.9939852040479316,-1.7215019589397496,0.5044708694391763,0.0008941328595723663,-7.019656181335449,0.49677666704662937,-0.7132809460163116,5.592922498896933,0.1725651630924383,4.5100423812379935,1.5668511898172186,-20.658023507276994,-5.963457716425995,-1.6953040986361683,0.5154344980160909,0.0008941328595723663,-7.019656181335449,0.5783484069921886,-0.5475788116455078,5.448302534690003,0.1759891155900106,4.7451167532317,1.1408812362670926,-15.257736887725514,-5.085912295908504
The theory of special relativity showed that space is relative.,Albert Einstein,0.9754819660191548,0.0084395718528188,1.0,0.9754819660191548,-2.438625543140688,0.3554496143036379,0.0008941328595723663,-7.019656181335449,0.08220680512420071,-2.5265241861343384,11.457282375327665,0.18545714700194016,4.466885091790214,1.2311439030740512,-29.263506517688256,-8.447646682709841,-2.3973214870462067,0.35818905033947446,0.0008941328595723663,-7.019656181335449,0.10139361432859668,-2.288745164871216,10.993690167145408,0.17864737581454823,4.76414619121509,1.0366439429614935,-21.57589338341586,-7.19196446113862
Time is dependent on the observer's frame of reference.,Albert Einstein,0.964457299286022,0.0,1.0,0.964457299286022,-2.4177599003940653,0.5040647142608934,1.3109965274974375e-05,-11.242137908935547,0.49604921000853014,-0.7010801434516907,11.220695664926053,0.13864530560731378,13.882380065643831,1.8269416945837238,-26.595358904334716,-8.01880242277416,-3.600180652508113,0.3647813208007057,1.3109965274974375e-05,-11.242137908935547,0.25761169041788384,-1.3563019037246704,36.60484660375641,0.13058651713993139,17.90160646298399,1.1216208893288373,-25.20126456755679,-9.525182681442713
Space is dependent on the observer's frame of reference.,Albert Einstein,0.9825602470166448,0.0,1.0,0.9825602470166448,-3.0097980197593146,0.37591714603147947,6.84587810750247e-06,-11.891863822937012,0.1800154461585728,-1.7147126197814941,20.283302685115853,0.15180673093005045,15.303455958890464,1.7441936629061814,-33.10777821735246,-9.982370726296335,-4.2389378749150115,0.24857889285918192,6.84587810750247e-06,-11.891863822937012,0.08947607327968057,-2.4137840270996094,69.3341711542004,0.10928372009146112,19.37837717017249,1.097313032151223,-29.672565124405082,-11.215175440077742
Einstein developed the concept of mass-energy equivalence.,Albert Einstein,0.9997148677379324,0.0,1.0,0.9997148677379324,-2.1688476218065866,0.4082738765032469,0.005899861940393283,-5.132826328277588,0.05243714082567449,-2.9481401443481445,8.748196998360681,0.19152611517086238,3.715658482507828,0.8803777719013494,-19.51962859625928,-6.50654286541976,-2.7100830589021956,0.2996541060227192,0.005899861940393283,-5.132826328277588,0.04742441596136582,-3.0486180782318115,15.03052388184374,0.18054352257805845,3.4377596146168794,0.5622290315207745,-18.97058141231537,-7.17020580618442
Einstein's famous equation is  E=mc^2.,Albert Einstein,0.996514469015278,0.0,1.0,0.996514469015278,-1.9736211801258225,0.3645681454724641,0.016677779780609376,-4.093677997589111,0.09202467444520832,-2.3898967504501343,7.1966898706804745,0.14373826866198516,2.452221536574586,1.8088019564115165,-23.68345416150987,-6.836824317743944,-1.9274419334463098,0.3901098007218751,0.016677779780609376,-4.093677997589111,0.10043941116147377,-2.2982006072998047,6.871908938111994,0.14897687016033576,2.6495604932856285,1.6013161291089948,-21.201861267909408,-6.392601698438574
 E=mc^2 demonstrated that mass and energy are interchangeable.,Albert Einstein,0.9898952990318683,0.0,1.0,0.9898952990318683,-1.979833117270443,0.5109286652765593,1.9661122830130202e-05,-10.836867332458496,0.544114630081842,-0.6128421723842621,7.241534397291195,0.14798039457403278,8.868684140272826,2.1778577893080433,-27.717663641786203,-7.407857207814632,-2.1302764289475116,0.475137231202561,1.9661122830130202e-05,-10.836867332458496,0.4940747148216958,-0.7050685286521912,8.417193245748345,0.14142912730593124,9.234025952204416,2.1543601747872105,-27.693593576317653,-7.680820895482574
A small amount of mass can be converted into a large amount of energy.,Albert Einstein,0.9902098634856024,0.0,1.0,0.9902098634856024,-1.6582389765962338,0.5556353372805592,0.0021666491841712565,-6.134573459625244,0.7445556724344055,-0.2949676513671875,5.250057225273559,0.16727583176744196,4.718186301864374,1.730700009146473,-24.873584648943506,-6.422331940389244,-1.9828827675794147,0.45136492074685314,0.0026607690246985517,-5.929140090942383,0.3936722329990677,-0.9322366118431091,7.263652253625012,0.17015159454233925,4.29043097469967,1.124714892969565,-17.845944908214733,-5.948648302738245
Einstein's work led to the development of general relativity.,Albert Einstein,0.996610953825172,0.0,1.0,0.996610953825172,-1.9185411024849373,0.4929556242404621,0.00023551478210804606,-8.353736877441406,0.45488234668426397,-1.2548774853348732,6.811014645203368,0.19893314793471428,5.562070081513382,1.1948771620613807,-23.022493229819247,-6.6460213318262396,-2.53229299187544,0.34736154238520023,0.00023551478210804606,-8.353736877441406,0.06600561714248188,-2.718015432357788,12.58232425147277,0.178017854276867,5.906303565280028,1.0037382266701447,-22.79063692687896,-7.59687897562632
General relativity described gravity as the curvature of spacetime.,Albert Einstein,0.9904972551733212,0.0,1.0,0.9904972551733212,-2.1567277583465057,0.5783370084645189,1.0679968288645844e-05,-11.44714069366455,0.7414494426419393,-0.3236183561384678,8.642809973426417,0.17642082660702385,12.006754223856463,1.2445495092387235,-25.880733100158068,-7.4711241111005595,-2.7614660779216944,0.5156922098256831,1.0679968288645844e-05,-11.44714069366455,0.5794095043482184,-0.5457457900047302,15.82302373744266,0.19625514173396927,14.48911725847931,0.7847590109845458,-24.85319470129525,-8.284398233765083
Massive objects cause the curvature of spacetime.,Albert Einstein,0.9865156958523184,0.0,1.0,0.9865156958523184,-3.171000103448831,0.3922889391741023,3.211998272894187e-07,-14.951202392578125,0.16586595649001828,-1.7965753078460693,23.831306213816827,0.15026385663576566,20.329716677558494,1.3695549534761773,-28.53900093103948,-9.513000310346493,-3.8013572392545547,0.340866694437505,3.211998272894187e-07,-14.951202392578125,0.16586595649001828,-1.7965753078460693,44.76189588624337,0.129220551031252,24.084648341704906,1.088439211363218,-26.609500674781884,-10.05744589958261
Albert Einstein was awarded the Nobel Prize in Physics.,Albert Einstein,0.9980450882340126,0.0,1.0,0.9980450882340126,-1.3141542458673938,0.6531034732473964,0.0044036015171897225,-5.425332546234131,0.9228908153288347,-0.08026671782135963,3.7216020934943193,0.1728261285001778,3.9444144798159058,0.7736621407579327,-13.141542458673939,-4.155720613721884,-1.8016316403435277,0.5704462656143439,0.0044036015171897225,-5.425332546234131,0.92906420201171,-0.07357743382453918,6.059526370499186,0.21874338564664159,4.834384651619994,0.37218008664654323,-12.611421482404694,-4.766669274494337
Einstein had an immense impact on science.,Albert Einstein,0.9944971080858304,0.0,1.0,0.9944971080858304,-3.2497242795070633,0.21372911313226856,0.0003555610942936538,-7.9418134689331055,0.037477494757052976,-3.30145263671875,25.783229972181903,0.116780901978357,5.072434589148996,0.8837433093878903,-25.997794236056507,-9.191608300104047,-3.775767982006073,0.1305300830726201,0.0003555610942936538,-7.9418134689331055,0.03053911733671712,-3.4887468814849854,43.63100327773738,0.04465695984487968,5.618254018318962,0.6665717967124316,-18.878839910030365,-8.442873875032781
Einstein had an immense impact on society.,Albert Einstein,0.9839972250549184,0.0,1.0,0.9839972250549184,-3.391838859184645,0.21286859964369267,0.0003555610942936538,-7.9418134689331055,0.042469072088222676,-3.160030961036682,29.720553966201543,0.1171784294956627,5.494607281393297,0.8505563379131877,-27.13471087347716,-9.593569032086023,-4.003151309490204,0.12915326149089865,0.0003555610942936538,-7.9418134689331055,0.04052227199905652,-3.2059035301208496,54.770477086819696,0.04506319256811451,6.035114499350589,0.6333848252377292,-20.01575654745102,-8.951318452237395
He became a global celebrity.,Albert Einstein,0.996104461373567,0.0,1.0,0.996104461373567,-3.9229001104831696,0.24086187310204657,0.0009252196817563387,-6.985479354858398,0.010780495391820633,-4.541407346725464,50.54682379138319,0.11063133269293725,7.338415091161433,0.5960120560423171,-23.537400662899017,-9.609103582591521,-4.6321094036102295,0.1518309540036909,0.0009252196817563387,-6.985479354858398,0.009162571725548366,-4.692628383636475,102.73053588032641,0.08519857189853693,5.788231180647017,0.3374842494270698,-23.160547018051147,-10.357711505688483
His name became synonymous with genius.,Albert Einstein,0.993129666398618,0.0,1.0,0.993129666398618,-2.980501398477437,0.38322766981815465,0.0004438340300211996,-7.720059871673584,0.06674885711037665,-2.706818103790283,19.697690561228626,0.1755583722849339,8.563616349344858,0.6828002595364973,-20.86350978934206,-7.885665482651525,-3.476675813396772,0.2810071060596347,0.0004438340300211996,-7.720059871673584,0.05145346615910649,-3.0133365392684937,32.351999047515434,0.13167479541332197,8.267562390758528,0.6793572663751439,-20.86005488038063,-8.516081743897756
Albert Einstein was a passionate advocate for peace.,Albert Einstein,0.9748833950079178,0.0,1.0,0.9748833950079178,-2.1063788268559924,0.38649309515699265,0.0005785626707076753,-7.454963684082031,0.16113688073128146,-1.8255010843276978,8.218426988744557,0.14018288546467264,4.9683101127598395,1.4944915060785717,-18.95740944170393,-6.319136480567977,-2.9792908914775276,0.2246683716170799,0.0005785626707076753,-7.454963684082031,0.07852213788009521,-2.544494390487671,19.67386079488156,0.12246420259177972,5.148313276196858,0.8040855337858116,-17.875745348865166,-7.297742479441555
Albert Einstein was a passionate advocate for civil rights.,Albert Einstein,0.9984107062669902,0.0,1.0,0.9984107062669902,-1.89155286999885,0.441563909314805,0.0005785621189475789,-7.454964637756348,0.3373053737350303,-1.3589168190956116,6.629655685202087,0.15778078101488877,4.754266649741509,1.519348430251851,-18.9155286999885,-5.981615383824745,-2.5476948363772993,0.32645885875538105,0.0005785621189475789,-7.454964637756348,0.07973698565127488,-2.529021739959717,12.777615313841826,0.17331000992203083,5.341113402377014,0.8289420824416543,-17.833863854641095,-6.740566953537726
Albert Einstein was a passionate advocate for social justice.,Albert Einstein,0.9882480667925204,0.0,1.0,0.9882480667925204,-1.9842386931413785,0.42844959964693363,0.0005785621189475789,-7.454964637756348,0.31778839513436996,-1.558148443698883,7.273507905644173,0.15488293567320086,4.865871924552733,1.492716178694911,-19.842386931413785,-6.274713691762681,-2.68010315515234,0.30772413065842186,0.0005785621189475789,-7.454964637756348,0.0773071224877538,-2.559969186782837,14.586597901004174,0.16475201020178143,5.321532611094105,0.8023098308847145,-18.76072208606638,-7.090886436532649
He immigrated to the United States.,Albert Einstein,0.9959229286152296,0.0,1.0,0.9959229286152296,-2.2311070585783455,0.6186042172756275,0.0002506659290436138,-8.291389465332031,0.9728740349200741,-0.02759435446932912,9.310167276966784,0.22538195308515147,9.242380112160873,0.15258680752417264,-17.848856468626764,-6.310523722695678,-2.9659236765680057,0.5002059196849821,0.0002506659290436138,-8.291389465332031,0.4976766599777684,-2.353263628203422,19.41262595051784,0.2443690343588679,10.163280328391384,0.10108588102251179,-17.795542059408035,-7.264999623631104
He immigrated in the 1930s.,Albert Einstein,0.9908840663741436,0.0,1.0,0.9908840663741436,-3.0265653672919144,0.39027948867569257,7.811705949745193e-05,-9.45730209350586,0.20785256096537558,-1.6311992406845093,20.62626713726581,0.17595000180417977,10.915301664861124,1.133498403529315,-30.265653672919143,-9.570840048026525,-2.4409809488934116,0.4531024451844731,0.0002506647337781709,-8.291394233703613,0.3066270435072308,-1.3626980483531952,11.484300731249231,0.19537991746931904,7.750829822354947,0.7769111434431919,-19.527847591147292,-6.904136726838819
He became a professor at Princeton University.,Albert Einstein,0.0,0.9981670479122354,0.0,0.9981670479122354,-2.1575306126615033,0.40509837684702094,0.0011304941284172928,-6.78510046005249,0.3548560938233927,-1.1202804446220398,8.649751676922719,0.13213356953766708,5.300219611531338,1.3409830749316551,-17.260244901292026,-6.102418107322062,-2.7748756326424577,0.2939196012281988,0.0011304941284172928,-6.78510046005249,0.13451656486920063,-2.2285234332084656,16.036632438029116,0.12581234290268414,5.540802708275557,0.8971931147545373,-16.649253795854747,-6.797029399656683
Princeton University is in the United States.,Albert Einstein,0.972548727836805,0.0,1.0,0.972548727836805,-3.152238532435149,0.31707928914609307,1.6310395403021252e-06,-13.326292991638184,0.2041579300878278,-1.6138032674789429,23.388361630898686,0.11250442186439236,16.55041340621993,1.4747738125899277,-25.21790825948119,-8.915876968809698,-3.5048144571483135,0.4233655785722026,1.6310395403021252e-06,-13.326292991638184,0.33458095572981655,-1.0948764085769653,33.275269291243696,0.14412164457340365,25.044204098218223,0.7847135085682059,-17.524072285741568,-7.837003374707653
Einstein married twice.,Albert Einstein,0.997878876169318,0.0,1.0,0.997878876169318,-3.2836678624153137,0.07037951232664577,0.005775926808836273,-5.154056549072266,0.04264664220319933,-3.1611216068267822,26.6734279612678,0.0050435354642516,1.548822339960207,0.6141518884270363,-13.134671449661255,-6.567335724830627,-3.2836678624153137,0.07037951232664577,0.005775926808836273,-5.154056549072266,0.04264664220319933,-3.1611216068267822,26.6734279612678,0.0050435354642516,1.548822339960207,0.6141518884270363,-13.134671449661255,-6.567335724830627
Einstein's first wife was Mileva Marić.,Albert Einstein,0.9971739202032014,0.0,1.0,0.9971739202032014,-1.6300537870352856,0.4293206973123332,0.014068321545695586,-4.263829708099365,0.2113228471091067,-1.5659101605415344,5.104149248209307,0.1693592404126384,2.127303201599436,1.4997550715795374,-16.300537870352855,-5.154682675614548,-1.7693849223659426,0.4007394612123106,0.014068321545695586,-4.263829708099365,0.17940018276923386,-1.7181363105773926,5.867243441091609,0.1800080632217681,2.1695385712740753,1.2415610774558534,-15.924464301293483,-5.308154767097828
Einstein's second wife was Elsa Lowenthal.,Albert Einstein,0.9974393962529076,0.0,1.0,0.9974393962529076,-2.556472842892011,0.29833177626143675,0.0006865954416304668,-7.2837653160095215,0.10043979430815168,-2.298196792602539,12.890271027227687,0.11398415909672346,4.950480065059789,1.4727982645349142,-23.0082555860281,-7.669418528676033,-2.837615502998233,0.24369740735368423,0.0006865954416304668,-7.2837653160095215,0.0792332323156212,-2.572524666786194,17.075001665519128,0.10136795059027834,4.857919315207841,1.246784566228761,-22.700924023985863,-8.025988658280506
Elsa Lowenthal was his cousin.,Albert Einstein,0.9965727209745632,0.0,1.0,0.9965727209745632,-5.232599071093968,0.06792767934319131,6.656395970747451e-06,-11.91993236541748,0.03775268842279673,-3.276698589324951,187.2789227519288,0.005042231849223955,16.849683549144906,0.9952700400623913,-36.628193497657776,-13.844155852622224,-5.773494402567546,0.056403126461494445,6.656395970747451e-06,-11.91993236541748,0.027657761749564812,-3.659334421157837,321.65977982381963,0.0049528965902334195,17.609989823399676,0.7228708944528828,-34.64096641540527,-14.142115319105297
Albert Einstein had two sons.,Albert Einstein,0.9989660585861496,0.0,1.0,0.9989660585861496,-2.90167874970939,0.2059705914782247,0.008082545029283435,-4.818048477172852,0.061660446513730566,-2.831044912338257,18.20468083423049,0.12688798778632276,2.562621453125687,0.6485791629733152,-17.41007249825634,-7.107632334265069,-2.5672016486991196,0.24510152022147058,0.008082545029283435,-4.818048477172852,0.07973706169442642,-2.5290207862854004,13.029312784160505,0.14307820783773337,2.403896157149416,0.6013933550611941,-12.836008243495598,-5.740437398440766
His sons were named Hans Albert and Eduard.,Albert Einstein,0.9966809398981652,0.0,1.0,0.9966809398981652,-2.434651569541893,0.5026904785900748,4.151635219146843e-05,-10.089423179626465,0.5280218765948745,-0.6517544537782669,11.411841787304294,0.1593748508406411,11.676873523830803,1.34832947508798,-24.34651569541893,-7.699044268656209,-2.6508009180057948,0.49042821779560936,4.151635219146843e-05,-10.089423179626465,0.4429929274494864,-0.8142014741897583,14.165379410686938,0.17557953720279748,12.507098506953868,1.0483591490216293,-23.857208262052154,-7.952402754017385
The mother of his sons was Mileva.,Albert Einstein,0.9995665638605952,0.0,1.0,0.9995665638605952,-4.2386082890502115,0.29333775263015105,1.0252524760268164e-05,-11.48798656463623,0.011000980539425309,-4.50977087020874,69.31132335680272,0.14977932482166156,14.538855657504984,0.8657342868129235,-38.147474601451904,-12.715824867150635,-5.469053308100229,0.20538684769105367,1.0252524760268164e-05,-11.48798656463623,0.004958820560328092,-5.753619909286499,237.23549749553703,0.13271349135868535,15.364536826623109,0.3857050898042673,-32.81431984860137,-13.39638998092592
Einstein was a talented violinist.,Albert Einstein,0.9951796324424574,0.0,1.0,0.9951796324424574,-1.9775139697760875,0.340790087388705,0.005258303992052924,-5.247946739196777,0.18301601264416348,-1.6981816291809082,7.224759669990317,0.1153227076685569,2.844597031230417,1.3416310348295613,-13.842597788432613,-5.232010178183627,-2.52066414472647,0.26134943234719304,0.005258303992052924,-5.247946739196777,0.07384605181250894,-2.6057727336883545,12.436853792169774,0.13882395552919774,2.9480317491572072,0.678188395633381,-12.60332072363235,-5.636376376054755
Einstein had a significant legacy.,Albert Einstein,0.9928891591228192,0.0,1.0,0.9928891591228192,-4.314007153113683,0.12054931764723871,8.746985425688912e-05,-9.344216346740723,0.017224216892069096,-4.063503742218018,74.73938183222764,0.05293354022500899,7.046197337411237,0.6104237341869787,-25.8840429186821,-10.567116271845228,-5.357260227203369,0.017753579114533204,8.746985425688912e-05,-9.344216346740723,0.011751345349810026,-4.5181005001068115,212.14292609393914,0.0003256580278301168,5.73467200948437,0.24817415131624415,-21.429040908813477,-10.714520454406738
Albert Einstein changed the way we understand the universe.,Albert Einstein,0.9932928981894674,0.0,1.0,0.9932928981894674,-1.705312704318203,0.4848461771908945,0.0002836822044331253,-8.167655944824219,0.5144901001697685,-0.6652880907058716,5.503106243267494,0.13049707399700117,5.584254690240031,1.8456584954626367,-17.05312704318203,-5.392672268466778,-2.0625324668653775,0.4111773617839981,0.0002836822044331253,-8.167655944824219,0.3713053416873679,-1.0496701896190643,7.8658646497679054,0.1278969239952955,6.3284840830605145,1.4992234320963218,-16.50025973492302,-5.833722774951706
Albert Einstein's work affected our knowledge of the smallest subatomic particles.,Albert Einstein,0.9796824132021744,0.0,1.0,0.9796824132021744,-3.4382141968069067,0.3181454764632865,2.8193194490474638e-05,-10.47642993927002,0.03396437088323495,-3.4041470289230347,31.131314098296425,0.17715208131619606,9.477115793583135,1.1302803250254727,-48.13499875529669,-12.864619546793596,-3.9244699752695547,0.2647855259580592,2.8193194490474638e-05,-10.47642993927002,0.024600316908838078,-3.7096340656280518,50.62623778842616,0.17766996176783387,9.377031432511126,0.6444885422219805,-47.09363970323466,-13.594762779890889
Albert Einstein made significant contributions to physics.,Albert Einstein,0.989544167258346,0.0,1.0,0.989544167258346,-1.967349852231564,0.4075234301419781,0.00593378306872801,-5.127093315124512,0.10585791579254733,-2.277067542076111,7.1516982946690915,0.19821553525652585,2.9823769014658654,0.8567350186646681,-15.738798817852512,-5.564505685917164,-2.2458250757107243,0.3254356115652785,0.00593378306872801,-5.127093315124512,0.07973704268363173,-2.5290210247039795,9.448207828200156,0.17262476062372314,2.7880431437982707,0.8390336598683443,-15.720775529975072,-5.941894638483382
Albert Einstein's theories revolutionized modern science.,Albert Einstein,0.9691852295430924,0.0,1.0,0.9691852295430924,-2.5409537360537797,0.26089551656524784,0.0050441073984596645,-5.289534568786621,0.054462141413226264,-2.9102494716644287,12.691769798815947,0.15536138144132383,2.4899848132574713,0.9983932015663657,-22.868583624484017,-7.622861208161339,-2.5409537360537797,0.26089551656524784,0.0050441073984596645,-5.289534568786621,0.054462141413226264,-2.9102494716644287,12.691769798815947,0.15536138144132383,2.4899848132574713,0.9983932015663657,-22.868583624484017,-7.622861208161339
Albert Einstein's insights have lasting impacts on scientific thought.,Albert Einstein,0.9937486392725672,0.0,1.0,0.9937486392725672,-3.9280707125171004,0.21565434575778594,3.4169249497182914e-05,-10.284184455871582,0.046439212830660284,-3.069611072540283,50.80885815520171,0.12683575772270206,10.928806614464959,1.1328506937854481,-43.2087778376881,-13.027936703403213,-4.319449430564418,0.15913462423383973,3.4169249497182914e-05,-10.284184455871582,0.046439212830660284,-3.069611072540283,75.1472431251316,0.09127962049528149,11.544463823032455,1.0011742739070744,-38.875044875079766,-12.958348291693255
